-,-,-
-356.689453, -285.888672, 893.554688
-403.564453, -217.529297, 850.585938
-525.146484, -314.208984, 829.101562
-612.548828, -345.458984, 710.449219
-622.802734, -457.763672, 636.718750
-409.423828, -382.568359, 743.164062
-290.771484, -352.294922, 761.718750
-182.861328, -317.138672, 940.429688
-101.806641, -249.755859, 1012.695312
-150.634766, -181.396484, 1044.921875
-186.279297, -53.955078, 1095.214844
-,-,-
-379.150391, -100.341797, 1016.601562
-432.861328, -103.271484, 970.703125
-268.798828, -129.638672, 763.671875
-237.548828, -149.169922, 936.035156
-323.486328, -58.349609, 945.312500
-336.669922, -73.486328, 949.218750
-411.865234, -131.591797, 1027.832031
-362.548828, -116.455078, 866.699219
-220.458984, -138.427734, 870.117188
-217.041016, -136.474609, 910.156250
-290.771484, -121.826172, 1041.015625
-106.689453, -177.490234, 1484.375000
-379.638672, -201.904297, 1551.757812
-557.373047, -161.865234, 1327.148438
-471.923828, -156.982422, 1028.808594
-325.927734, -199.951172, 888.671875
-202.392578, -215.087891, 675.292969
-69.091797, -239.990234, 669.921875
-38.330078, -190.673828, 651.367188
-134.033203, -195.068359, 598.632812
-78.857422, -166.259766, 506.835938
-88.134766, -212.646484, 439.453125
-56.884766, -235.107422, 441.406250
-55.419922, -224.365234, 555.664062
-125.732422, -172.607422, 640.625000
-227.783203, -117.919922, 828.125000
-320.068359, -70.556641, 1033.691406
-357.666016, -43.701172, 1180.664062
-366.455078, 9.765625, 1198.242188
-325.927734, -48.095703, 1248.046875
-356.689453, -19.287109, 1202.148438
-336.669922, -71.533203, 1125.488281
-266.845703, -36.865234, 950.195312
-177.978516, -52.490234, 1124.511719
-192.138672, -49.072266, 1038.085938
-241.455078, -63.232422, 1009.765625
-213.134766, -49.560547, 986.328125
-69.580078, -61.279297, 1208.007812
-46.630859, -63.232422, 1503.906250
-122.802734, -81.787109, 1564.453125
-324.951172, -89.599609, 1371.093750
-378.662109, -76.904297, 1092.773438
-338.623047, -96.923828, 847.656250
-343.017578, -114.013672, 667.968750
-220.947266, -147.705078, 687.500000
-157.958984, -168.212891, 784.179688
-131.591797, -170.654297, 962.890625
-,-,-
-431.396484, -231.201172, 1002.441406
-305.908203, -186.279297, 685.546875
-435.302734, -187.255859, 885.742188
-339.599609, -115.478516, 756.835938
-331.298828, -263.916016, 1028.320312
-351.806641, -136.474609, 1041.992188
-369.384766, -159.912109, 1406.250000
-277.587891, -145.751953, 1609.863281
-246.337891, -152.099609, 1402.343750
-526.123047, -163.818359, 1250.000000
-516.845703, -146.240234, 865.722656
-443.115234, -210.693359, 702.148438
-242.431641, -235.595703, 512.695312
-190.185547, -300.537109, 412.109375
-64.697266, -321.044922, 380.859375
-34.912109, -329.833984, 489.257812
-7.080078, -318.115234, 511.230469
-130.126953, -298.583984, 626.953125
-,-,-
-377.685547, -135.498047, 1096.191406
-244.384766, -96.923828, 854.492188
-354.248047, -162.841797, 1051.757812
-165.283203, -93.994141, 788.085938
-241.455078, -133.544922, 1051.757812
-170.166016, -92.529297, 1003.906250
-140.869141, -119.384766, 1212.890625
-21.240234, -110.107422, 1513.183594
-134.033203, -136.474609, 1578.613281
-401.123047, -148.193359, 1579.589844
-510.498047, -167.236328, 1070.312500
-432.861328, -196.044922, 817.382812
-113.525391, -230.224609, 440.429688
-60.791016, -314.208984, 433.593750
-3.173828, -270.263672, 43.945312
-296.630859, -282.958984, -455.322266
-391.357422, -203.857422, -1693.115234
-115.966797, 309.082031, -422.119141
-348.388672, 459.472656, 1232.421875
-465.576172, 451.660156, 1999.755859
-778.564453, 184.570312, 1999.755859
-471.435547, 78.613281, 1806.640625
-478.759766, 12.695312, 1377.441406
-305.908203, 13.671875, 653.320312
-304.443359, 49.316406, 602.539062
-310.302734, 71.289062, 867.675781
-362.060547, 81.054688, 1246.093750
-146.240234, -3.662109, 966.308594
-63.232422, 3.417969, 593.750000
-574.951172, -84.716797, 1425.292969
-434.814453, 6.835938, 905.761719
-210.205078, 21.972656, 945.312500
-261.962891, 37.109375, 971.191406
